word1	attr1	word2	attr2	Comment	period	genre	combined		word1 freq	word2 freq	bigram freq	score trimmed	distance	url
hiāṭu	[supervise]	libbu	[interior]		NA (7), NB (2), Ach (1)	priestly letter (4), royal inscription (3), omen (3)	NA priestly letter (4), NA omen (3), NB royal inscription (2), Ach royal inscription (1)		77	5112	10	−11,943	3,5	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22hi%C4%81%E1%B9%ADu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22libbu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
hiāṭu	[supervise]	ūmu	[day]		NA (6), Sel (3), Ach (3), Hell (1)	omen (11), administrative record (1), administrative (1)	NA omen (5), Sel omen (3), Ach omen (3), NA administrative record (1), Hell administrative (1)		77	8958	13	−11,995	3,769	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22hi%C4%81%E1%B9%ADu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%ABmu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
hiāṭu	[supervise]	mahāru	[face]		NA (3)	administrative letter (2), priestly letter (1)	NA administrative letter (2), NA priestly letter (1)		77	624	3	−12,382	2,667	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22hi%C4%81%E1%B9%ADu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22mah%C4%81ru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
hiāṭu	[supervise]	alāku	[go]		NA (7)	omen (5), priestly letter (1), administrative letter (1)	NA omen (5), NA priestly letter (1), NA administrative letter (1)		77	3601	7	−12,466	4,286	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22hi%C4%81%E1%B9%ADu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22al%C4%81ku%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
hiāṭu	[supervise]	šanû	[be(come) changed]		NA (3)	no info (3)	NA no info (3)		77	682	3	−12,51	2	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22hi%C4%81%E1%B9%ADu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1an%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
hiāṭu	[supervise]	nišu	[people]		NA (2), No info (1), MA (1)	literary (2), royal inscription (1), ritual (1)	No info literary (1), NA royal inscription (1), NA literary (1), MA ritual (1)		77	1398	4	−12,716	4	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22hi%C4%81%E1%B9%ADu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22ni%C5%A1u%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
hiāṭu	[supervise]	šēpu	[foot]		NA (3)	omen (3)	NA omen (3)		77	826	3	−12,787	4	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22hi%C4%81%E1%B9%ADu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1%C4%93pu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
hiāṭu	[supervise]	bēlu	[lord]		NA (5), NB (2), MA (2), MB (1)	royal inscription (3), ritual (2), administrative letter (2), priestly letter (1), no info (1), hymn-prayer (1)	NB royal inscription (2), NA administrative letter (2), MA ritual (2), NA priestly letter (1), NA no info (1), NA hymn-prayer (1), MB royal inscription (1)		77	10517	10	−12,983	3,4	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22hi%C4%81%E1%B9%ADu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22b%C4%93lu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
hiāṭu	[supervise]	ālu	[city]	??	NA (2), MA (2)	ritual (2), no info (2)	NA no info (2), MA ritual (2)		77	1873	4	−13,138	1	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22hi%C4%81%E1%B9%ADu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C4%81lu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
hiāṭu	[supervise]	person	[?]		NA (14), Hell (3)	administrative letter (10), administrative (3), priestly letter (2), literary (1), administrative record (1)	NA administrative letter (10), Hell administrative (3), NA priestly letter (2), NA literary (1), NA administrative record (1)		77	36286	17	−13,239	1,824	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22hi%C4%81%E1%B9%ADu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22person%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
hiāṭu	[supervise]	šakānu	[put]		NA (3), Sel (1)	prophecy (1), omen (1), hymn-prayer (1), administrative letter (1)	Sel omen (1), NA prophecy (1), NA hymn-prayer (1), NA administrative letter (1)		77	2730	4	−13,681	4,75	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22hi%C4%81%E1%B9%ADu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1ak%C4%81nu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
hiāṭu	[supervise]	kaspu	[silver]		NA (2), Hell (1)	administrative letter (2), administrative (1)	NA administrative letter (2), Hell administrative (1)		77	1685	3	−13,815	4	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22hi%C4%81%E1%B9%ADu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22kaspu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
hiāṭu	[supervise]	muhhu	[skull]		NA (4)	priestly letter (2), royal inscription (1), administrative letter (1)	NA priestly letter (2), NA royal inscription (1), NA administrative letter (1)		77	3586	4	−14,075	3,5	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22hi%C4%81%E1%B9%ADu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22muhhu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
hiāṭu	[supervise]	pānu	[front]		NA (3)	priestly letter (2), omen (1)	NA priestly letter (2), NA omen (1)		77	3444	3	−14,847	2,333	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22hi%C4%81%E1%B9%ADu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22p%C4%81nu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
hiāṭu	[supervise]	ilu	[god]		Sel (1), NA/NB (1), Ach (1)	omen (2), royal inscription (1)	Sel omen (1), NA/NB royal inscription (1), Ach omen (1)		77	3698	3	−14,949	4,667	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22hi%C4%81%E1%B9%ADu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22ilu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
hiāṭu	[supervise]	šarru	[king]		NA (5), Hell (1)	priestly letter (2), administrative letter (2), prophecy (1), administrative (1)	NA priestly letter (2), NA administrative letter (2), NA prophecy (1), Hell administrative (1)		77	15490	6	−15,016	3,5	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22hi%C4%81%E1%B9%ADu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1arru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
hiāṭu	[supervise]	place	[?]		NA (5)	prophecy (1), priestly letter (1), literary (1), administrative record (1), administrative letter (1)	NA prophecy (1), NA priestly letter (1), NA literary (1), NA administrative record (1), NA administrative letter (1)		77	19953	5	−15,907	4,4	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22hi%C4%81%E1%B9%ADu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22place%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
hiāṭu	[supervise]	māru	[son]		NA (3), Hell (1)	administrative letter (3), administrative (1)	NA administrative letter (3), Hell administrative (1)		77	14686	4	−16,109	3,5	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22hi%C4%81%E1%B9%ADu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22m%C4%81ru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	ruʾʾumu	[strike off]	anzu	NA (4)	literary (4)	NA literary (4)		96	4	4	−4,585	1	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22ru%CA%BE%CA%BEumu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	kakku	[weapon]	extispicy	Sel (35)	omen (35)	Sel omen (35)		96	588	35	−5,526	3,314	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22kakku%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	ellilūtu	[power of Ellil]	FALSE, line division error	NA (5)	literary (5)	NA literary (5)		96	13	5	−5,642	4,4	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22ellil%C5%ABtu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	bābu&&ēkallu	[gate&&palace]	extispicy	Sel (5)	omen (5)	Sel omen (5)		96	21	5	−6,333	2,2	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22b%C4%81bu%26%26%C4%93kallu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	naṭālu	[look]		Sel (4), NA (4), 1stM (2)	omen (6), scholarly (2), literary (2)	Sel omen (4), NA omen (2), NA literary (2), 1stM scholarly (2)		96	96	10	−6,526	3,8	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	ritkubu	[copulating]	extispicy	Sel (3)	omen (3)	Sel omen (3)		96	9	3	−6,585	3,667	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22ritkubu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	šuttu	[dream]	dreaming	Sel (3), NA (2), Ach (2)	incantation-ritual (5), hymn-prayer (2)	Sel incantation-ritual (3), NA hymn-prayer (2), Ach incantation-ritual (2)		96	59	7	−6,853	1,429	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1uttu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	uṣurtu	[drawing]	extispicy	Sel (9)	omen (9)	Sel omen (9)		96	101	9	−6,903	3,667	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22u%E1%B9%A3urtu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	itkušu	[pushed away]		Sel (3)	omen (3)	Sel omen (3)		96	12	3	−7	3	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22itku%C5%A1u%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	akāšu	[walk]	D-stem: steal (anzu)	NA (4)	literary (4)	NA literary (4)		96	22	4	−7,044	4,25	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22ak%C4%81%C5%A1u%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	martu	[gall bladder]	extispicy	Sel (10), NB (1)	omen (10), literary (1)	Sel omen (10), NB literary (1)		96	172	11	−7,092	3	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22martu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	gulgullu	[skull]		NB (3)	royal inscription (3)	NB royal inscription (3)		96	14	3	−7,222	1	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22gulgullu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	kappu	[wing]	anzu	NA (8)	literary (8)	NA literary (8)		96	106	8	−7,313	1	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22kappu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	dikšu	[bulge]	extispicy	Sel (4)	omen (4)	Sel omen (4)		96	35	4	−7,714	2	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22dik%C5%A1u%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	abru	[wing]	anzu	NA (4)	literary (4)	NA literary (4)		96	39	4	−7,87	4,75	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22abru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	šaknu	[placed]	extispicy	Sel (18), NA (1)	omen (19)	Sel omen (18), NA omen (1)		96	927	19	−7,946	3,053	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1aknu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	sukkuku	[deaf one]		NA (3)	ritual (3)	NA ritual (3)		96	26	3	−8,115	2,667	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22sukkuku%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	qarnu	[horn]		NA (8), Sel (1), SB (1), 1stM (1)	omen (7), scholarly (1), literary (1), astronomical (1), astrological report (1)	NA omen (6), Sel omen (1), SB astronomical (1), NA literary (1), NA astrological report (1), 1stM scholarly (1)		96	415	11	−8,363	3	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22qarnu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
